content_replicate,TTT,RAF,MPR,MS
73Gx01_6,0,0,1.368125701,14.25
74G_6,0,0,1.286738351,16
74Gx01_6,0,0,1.372270742,13.25
75G_6,0,0,1.269931663,17.25
75Gx01_6,0,0,1.296296296,17
79G_6,0,0,1.29342723,14.5
79Gx01_6,0,0,1.34972067,14.25
80G_6,0,0,1.283175355,12.75
80Gx01_6,0,0,1.297413793,17.5
neg_5-20230921_M3,0,0,1.321997875,16.75
73G_7,40.5,0.024691358,2.714453584,329.25
73Gx01_7,0,0,1.363938053,27.75
74G_7,0,0,1.262971698,12.5
74Gx01_7,0,0,1.377926421,13.5
75G_7,0,0,1.253488372,15
75Gx01_7,0,0,1.336644592,14.25
79G_7,0,0,1.238479263,20.25
79Gx01_7,0,0,1.332969432,14.75
80G_7,34.5,0.028985507,2.593824228,297.75
80Gx01_7,39.75,0.025157233,1.645927602,121.25
neg_6-20230921_M3,0,0,1.312770563,14.5
73G_8,0,0,1.283372365,14
73Gx01_8,0,0,1.330107527,20.5
74G_8,0,0,1.252631579,14.25
74Gx01_8,0,0,1.311546841,15
75G_8,0,0,1.256626506,13.5
75Gx01_8,0,0,1.311351351,15.25
79G_8,0,0,1.26547619,17.25
79Gx01_8,0,0,1.292391304,17.75
80G_8,0,0,1.254137116,17.5
80Gx01_8,0,0,1.320584927,14
blank_1-20230922_M10,0,0,1.550135501,15
193G_1,0,0,1.711180124,16.25
193Gx01_1,0,0,1.64902507,15.25
194G_1,0,0,1.751612903,8.5
194Gx01_1,0,0,1.68079096,14.5
195G_1,0,0,1.609467456,12.75
195Gx01_1,0,0,1.620879121,15.25
199G_1,0,0,1.704318937,5.75
199Gx01_1,0,0,1.632596685,14.25
200G_1,0,0,1.592356688,23.25
200Gx01_1,0,0,1.542699725,15.25
blank_2-20230922_M10,0,0,1.646191646,18.75
193G_2,0,0,1.637640449,11.75
193Gx01_2,0,0,1.696969697,29.25
194G_2,0,0,1.607902736,9
194Gx01_2,0,0,1.71722365,15
195G_2,44.25,0.02259887,5.176470588,337.25
195Gx01_2,0,0,1.664082687,12
199G_2,0,0,1.637982196,10.5
199Gx01_2,0,0,1.685929648,13.75
200G_2,0,0,1.656716418,13
200Gx01_2,0,0,1.589873418,18.25
blank_3-20230922_M10,0,0,1.585542169,17.25
neg_1-20230922_M10,0,0,1.561797753,17.75
193G_3,0,0,1.583554377,16.75
193Gx01_3,0,0,1.674074074,25.75
194G_3,0,0,1.638888889,12
194Gx01_3,0,0,1.629722922,14.5
195G_3,0,0,1.506493506,18.25
195Gx01_3,0,0,1.645885287,14.5
199G_3,0,0,1.614457831,13.25
199Gx01_3,0,0,1.658227848,18.75
200G_3,0,0,1.51800554,13.5
200Gx01_3,0,0,1.534117647,22.75
blank_4-20230922_M10,0,0,1.5,23.25
neg_2-20230922_M10,0,0,1.561403509,24.25
193G_4,0,0,1.487179487,19.25
193Gx01_4,0,0,1.572127139,15.5
194G_4,0,0,1.558404558,15.5
194Gx01_4,0,0,1.533799534,17.75
195G_4,37.5,0.026666667,4.138461538,285
195Gx01_4,0,0,1.630170316,14
199G_4,0,0,1.610619469,13
199Gx01_4,0,0,1.606356968,17
200G_4,0,0,1.489304813,17
200Gx01_4,0,0,1.546116505,17.25
neg_3-20230922_M10,0,0,1.600961538,22
193G_5,0,0,1.508951407,18.5
193Gx01_5,0,0,1.530516432,20.5
194G_5,0,0,1.494318182,14.25
194Gx01_5,0,0,1.5,20.75
195G_5,0,0,1.443609023,23.25
195Gx01_5,43.5,0.022988506,3.21728972,217.5
199G_5,0,0,1.591044776,11.5
199Gx01_5,0,0,1.582524272,17.75
200G_5,42.75,0.023391813,4.795081967,325.75
200Gx01_5,0,0,1.471655329,19.25
neg_4-20230922_M10,0,0,1.45,26.25
193G_6,40.5,0.024691358,20.27806122,1884
193Gx01_6,0,0,1.506976744,19.25
194G_6,0,0,1.489971347,14
194Gx01_6,0,0,1.504807692,16.5
195G_6,0,0,1.43872549,22.75
195Gx01_6,0,0,1.537585421,13
199G_6,0,0,1.487252125,11
199Gx01_6,0,0,1.503667482,13.25
200G_6,0,0,1.561643836,16
200Gx01_6,0,0,1.484261501,21
neg_5-20230922_M10,0,0,1.47826087,25.75
193G_7,0,0,1.439588689,17.5
193Gx01_7,0,0,1.5,21
194G_7,0,0,1.461095101,14.5
194Gx01_7,0,0,1.469767442,18.25
195G_7,0,0,1.408866995,17.75
195Gx01_7,0,0,1.514285714,16.25
199G_7,0,0,1.502890173,9.25
199Gx01_7,0,0,1.511961722,16.25
200G_7,0,0,1.494791667,18
200Gx01_7,0,0,1.470731707,19
neg_6-20230922_M10,0,0,1.448275862,23.5
193G_8,0,0,1.336633663,20
193Gx01_8,0,0,1.389016018,20.75
194G_8,43.5,0.022988506,5.267567568,360
194Gx01_8,41.25,0.024242424,3.260368664,215.5
195G_8,0,0,1.330097087,19.75
195Gx01_8,0,0,1.428899083,21.25
199G_8,0,0,1.390243902,14
199Gx01_8,0,0,1.439252336,18.5
200G_8,0,0,1.392473118,15.75
200Gx01_8,0,0,1.344827586,23.75
blank_1-20230922_M12,0,0,1.558823529,10.5
242G_1,0,0,1.567839196,8
242Gx01_1,0,0,1.525210084,13.25
243G_1,0,0,1.483568075,5
243Gx01_1,0,0,1.525,12.25
247G_1,0,0,1.438679245,9.75
247Gx01_1,0,0,1.514285714,11.75
248G_1,0,0,1.420408163,10
248Gx01_1,0,0,1.508,6.5
249G_1,0,0,1.366666667,10.5
249Gx01_1,0,0,1.39453125,10.25
blank_2-20230922_M12,0,0,1.492481203,12
242G_2,0,0,1.561085973,9.75
242Gx01_2,0,0,1.526515152,11
243G_2,0,0,1.43495935,10.75
243Gx01_2,0,0,1.453874539,11.75
247G_2,0,0,1.446721311,11.75
247Gx01_2,0,0,1.522727273,11.5
248G_2,0,0,1.447761194,10.5
248Gx01_2,0,0,1.489285714,9
249G_2,0,0,1.565693431,40.75
249Gx01_2,0,0,1.435251799,11.75
blank_3-20230922_M12,0,0,1.481481481,13.25
neg_1-20230922_M12,0,0,1.489711934,11.75
242G_3,0,0,1.555555556,11.75
242Gx01_3,0,0,1.494661922,11.75
243G_3,0,0,1.459677419,12.5
243Gx01_3,0,0,1.588235294,8.5
247G_3,0,0,1.450643777,11.75
247Gx01_3,0,0,1.505535055,9
248G_3,0,0,1.415730337,11.75
248Gx01_3,0,0,1.468085106,11.75
249G_3,28.5,0.035087719,3.530075188,150.75
249Gx01_3,0,0,1.390243902,11.25
blank_4-20230922_M12,0,0,1.455882353,12.25
neg_2-20230922_M12,0,0,1.46953405,14.25
242G_4,0,0,1.415966387,11.75
242Gx01_4,0,0,1.507352941,9
243G_4,0,0,1.41015625,11.5
243Gx01_4,0,0,1.476702509,10.5
247G_4,0,0,1.402390438,16
247Gx01_4,0,0,1.505415162,13.75
248G_4,0,0,1.399280576,10.5
248Gx01_4,0,0,1.511111111,11
249G_4,33,0.03030303,4.816793893,214.5
249Gx01_4,0,0,1.365517241,12
neg_3-20230922_M12,0,0,1.4,14.5
242G_5,0,0,1.398340249,9.75
242Gx01_5,0,0,1.428571429,13
243G_5,0,0,1.329501916,12
243Gx01_5,0,0,1.451263538,11
247G_5,0,0,1.408163265,11.75
247Gx01_5,0,0,1.428571429,13
248G_5,0,0,1.417293233,13
248Gx01_5,0,0,1.468309859,11.25
249G_5,0,0,1.376425856,12.5
249Gx01_5,0,0,1.40569395,11
neg_4-20230922_M12,0,0,1.376344086,13
242G_6,0,0,1.327868852,9.25
242Gx01_6,0,0,1.380782918,13
243G_6,0,0,1.354961832,11.25
243Gx01_6,0,0,1.379194631,10.5
247G_6,28.5,0.035087719,2.402489627,39.5
247Gx01_6,0,0,1.444043321,12.75
248G_6,0,0,1.345588235,12.75
248Gx01_6,0,0,1.453900709,12.25
249G_6,0,0,1.353159851,13.75
249Gx01_6,0,0,1.362676056,13.5
neg_5-20230922_M12,0,0,1.347670251,14
242G_7,0,0,1.38362069,7.5
242Gx01_7,0,0,1.398576512,10.75
243G_7,0,0,1.288973384,11.25
243Gx01_7,0,0,1.380622837,11.25
247G_7,0,0,1.459016393,10.75
247Gx01_7,0,0,1.416949153,8.5
248G_7,0,0,1.313432836,14.25
248Gx01_7,0,0,1.400684932,15.25
249G_7,0,0,1.303703704,12
249Gx01_7,33,0.03030303,1.733333333,31.75
neg_6-20230922_M12,0,0,1.285211268,13
242G_8,0,0,1.333333333,10.75
242Gx01_8,0,0,1.323943662,14.5
243G_8,0,0,1.26984127,10.75
243Gx01_8,0,0,1.336842105,9.5
247G_8,0,0,1.298804781,10.25
247Gx01_8,0,0,1.285223368,10.5
248G_8,42,0.023809524,3.210714286,132.5
248Gx01_8,0,0,1.429245283,5.75
249G_8,0,0,1.275193798,13.5
249Gx01_8,0,0,1.261324042,9.75
blank_1-20230922_M6,0,0,1.339285714,35.75
81G_1,0,0,1.512087912,17
81Gx01_1,0,0,1.451388889,23
85G_1,0,0,1.538802661,19.75
85Gx01_1,0,0,1.441901408,21.75
86G_1,0,0,1.517676768,3.75
86Gx01_1,0,0,1.370689655,30.75
87G_1,0,0,1.416342412,23.75
87Gx01_1,0,0,1.417962003,19.75
91G_1,0,0,2.348648649,4.75
91Gx01_1,44.25,0.02259887,4.648,562
blank_2-20230922_M6,0,0,1.374110953,42.5
81G_2,0,0,1.563559322,24.75
81Gx01_2,0,0,1.485714286,33.75
85G_2,0,0,1.540918164,8.75
85Gx01_2,0,0,1.409090909,28.5
86G_2,35.25,0.028368794,12.28813559,1163.25
86Gx01_2,0,0,1.393343419,30.75
87G_2,0,0,1.34241908,34
87Gx01_2,0,0,1.479573712,24.75
91G_2,0,0,2.137142857,3
91Gx01_2,34.5,0.028985507,4.739304813,433
blank_3-20230922_M6,0,0,1.412011173,36.25
neg_1-20230922_M6,0,0,1.348874598,43.25
81G_3,0,0,1.41219963,26.75
81Gx01_3,0,0,1.458394161,29.25
85G_3,0,0,1.912601626,58.25
85Gx01_3,0,0,1.465568862,30
86G_3,42.75,0.023391813,15.21014493,1468.75
86Gx01_3,0,0,1.441754917,27.5
87G_3,0,0,1.361525705,33
87Gx01_3,0,0,1.391666667,36
91G_3,0,0,1.892063492,1.75
91Gx01_3,28.5,0.035087719,3.780678851,378.75
blank_4-20230922_M6,0,0,1.402578797,39.75
neg_2-20230922_M6,0,0,1.298118669,45.5
81G_4,0,0,1.323583181,32
81Gx01_4,0,0,1.423076923,34
85G_4,0,0,1.638383838,23.25
85Gx01_4,0,0,1.420977011,34.5
86G_4,0,0,1.702970297,2.75
86Gx01_4,0,0,1.386235955,36.75
87G_4,0,0,1.360248447,30.5
87Gx01_4,0,0,1.372442019,35.75
91G_4,0,0,1.847619048,1.5
91Gx01_4,0,0,1.262613195,42.25
neg_3-20230922_M6,0,0,1.343705799,39.25
81G_5,0,0,1.391634981,28.25
81Gx01_5,0,0,1.370579915,44.5
85G_5,0,0,2.261595547,84
85Gx01_5,0,0,1.500711238,34
86G_5,0,0,1.676328502,3
86Gx01_5,0,0,1.38961039,34.75
87G_5,0,0,1.291401274,41.25
87Gx01_5,0,0,1.344327177,41
91G_5,0,0,1.866883117,1.75
91Gx01_5,42.75,0.023391813,3.307790549,406.75
neg_4-20230922_M6,0,0,1.338301043,30.75
81G_6,0,0,1.354014599,26.5
81Gx01_6,0,0,1.382916053,42.25
85G_6,0,0,3.529411765,139.25
85Gx01_6,0,0,1.304945055,43.25
86G_6,34.5,0.028985507,5.452261307,163.5
86Gx01_6,0,0,1.280054645,40
87G_6,0,0,1.267884323,46.25
87Gx01_6,0,0,1.343624161,40.75
91G_6,0,0,1.800632911,2.25
91Gx01_6,18.75,0.053333333,6.028571429,417.5
neg_5-20230922_M6,0,0,1.832635983,117.5
81G_7,0,0,1.31261426,33.5
81Gx01_7,0,0,1.266216216,47.25
85G_7,0,0,3.195488722,126
85Gx01_7,0,0,1.271857923,49.25
86G_7,0,0,1.995238095,56
86Gx01_7,0,0,1.283378747,37.25
87G_7,0,0,1.285714286,43.75
87Gx01_7,0,0,1.279672578,47.25
91G_7,0,0,1.731012658,3.25
91Gx01_7,15,0.066666667,4.904516129,413.5
neg_6-20230922_M6,0,0,1.241891892,38.75
81G_8,0,0,1.324324324,45.5
81Gx01_8,0,0,1.199175824,45.25
85G_8,0,0,1.322580645,12.5
85Gx01_8,0,0,1.217877095,43.5
86G_8,0,0,1.435523114,4
86Gx01_8,0,0,1.213183731,45.25
87G_8,0,0,1.317460317,37.5
87Gx01_8,0,0,1.201623816,45.25
91G_8,0,0,1.657492355,3.5
91Gx01_8,23.25,0.043010753,4.7631242,553.75
blank_1-20230922_M7,0,0,1.430517711,14.75
93G_1,0,0,1.607655502,11.25
93Gx01_1,0,0,1.315789474,21.25
97G_1,0,0,2.576512456,10.5
97Gx01_1,19.5,0.051282051,11.21403509,613.5
99G_1,47.25,0.021164021,10.03731343,604.25
99Gx01_1,33,0.03030303,8.620805369,520.75
blank_2-20230922_M7,0,0,1.413301663,18.25
93G_2,39,0.025641026,35.63513514,1831.75
93Gx01_2,37.5,0.026666667,4.108597285,319.5
97G_2,0,0,2.75,21.25
97Gx01_2,18,0.055555556,24.60797342,1775.25
99G_2,0,0,5.842105263,73.25
99Gx01_2,19.5,0.051282051,15.04672897,1123.25
blank_3-20230922_M7,0,0,1.691542289,50.25
neg_1-20230922_M7,0,0,1.40625,24.5
93G_3,30,0.033333333,33.02439024,1830.25
93Gx01_3,36.75,0.027210884,4.373786408,315.5
97G_3,0,0,1.975510204,12
97Gx01_3,12.75,0.078431373,15.69018405,1199.75
99G_3,0,0,3.940677966,11.75
99Gx01_3,18,0.055555556,15.14873418,1118.25
blank_4-20230922_M7,0,0,1.345132743,22.25
neg_2-20230922_M7,0,0,1.523809524,28
93G_4,27,0.037037037,23.14754098,1295.25
93Gx01_4,0,0,1.324894515,27.5
97G_4,0,0,1.975961538,3.5
97Gx01_4,24,0.041666667,15.88102894,1155.25
99G_4,0,0,3.36875,35.25
99Gx01_4,18,0.055555556,15.52380952,1170.25
neg_3-20230922_M7,0,0,2.340425532,68.75
93G_5,28.5,0.035087719,33.1031746,1980.75
93Gx01_5,0,0,1.385650224,27.25
97G_5,0,0,2.03960396,3.25
97Gx01_5,40.5,0.024691358,14.23745819,899.75
99G_5,0,0,3.153558052,13.75
99Gx01_5,0,0,1.645429363,17.5
neg_4-20230922_M7,0,0,1.495283019,14.25
93G_6,17.25,0.057971014,31.99619772,2025.25
93Gx01_6,0,0,1.326754386,21
97G_6,0,0,1.759656652,7.25
97Gx01_6,15,0.066666667,19.73684211,1516.5
99G_6,0,0,2.161702128,6
99Gx01_6,21.75,0.045977011,13.71091445,1058.5
neg_5-20230922_M7,0,0,2.402531646,110.75
93G_7,18.75,0.053333333,34.10566038,2177
93Gx01_7,37.5,0.026666667,4.011037528,293.75
97G_7,0,0,1.748815166,3.25
97Gx01_7,16.5,0.060606061,16.76234568,1277
99G_7,0,0,1.809917355,8.5
99Gx01_7,18.75,0.053333333,7.896174863,608
neg_6-20230922_M7,0,0,1.818493151,7.25
93G_8,23.25,0.043010753,31.10788382,1777.5
93Gx01_8,24,0.041666667,4.887168142,331.5
97G_8,0,0,1.656565657,2.5
97Gx01_8,15,0.066666667,16.13664596,1218.5
99G_8,0,0,1.987288136,9.75
99Gx01_8,11.25,0.088888889,16.03603604,1250
blank_1-20230922_M8,0,0,1.608602151,9
103G_1,37.5,0.026666667,6.802083333,827.5
103Gx01_1,0,0,1.549295775,6
105G_1,0,0,1.461864407,23.25
105Gx01_1,0,0,1.591928251,11.25
109G_1,0,0,1.487640449,3.75
109Gx01_1,0,0,1.60745614,10.25
110G_1,0,0,1.469387755,7.5
110Gx01_1,0,0,1.614190687,10.5
blank_2-20230922_M8,0,0,1.615541922,9.75
103G_2,0,0,1.753022453,31.75
103Gx01_2,0,0,1.58008658,9.25
105G_2,0,0,1.758713137,5.5
105Gx01_2,0,0,1.599156118,6.25
109G_2,0,0,1.566596195,12.5
109Gx01_2,0,0,1.642276423,11
110G_2,0,0,1.492693111,11.25
110Gx01_2,0,0,1.608247423,13
blank_3-20230922_M8,0,0,1.581439394,16
neg_1-20230922_M8,0,0,1.573529412,10
103G_3,0,0,1.54589372,11.25
103Gx01_3,0,0,1.598308668,9
105G_3,0,0,2.318295739,119.5
105Gx01_3,0,0,1.592519685,9
109G_3,0,0,1.800856531,13.25
109Gx01_3,0,0,1.641078838,10.25
110G_3,0,0,1.503282276,10.75
110Gx01_3,0,0,1.651115619,16.75
blank_4-20230922_M8,0,0,1.524861878,20
neg_2-20230922_M8,0,0,1.587044534,9
103G_4,0,0,1.733173077,16.25
103Gx01_4,0,0,1.543340381,14
105G_4,0,0,1.600529101,7.75
105Gx01_4,0,0,1.598470363,9.25
109G_4,0,0,1.533613445,9.5
109Gx01_4,0,0,1.653688525,12.25
110G_4,0,0,1.5456621,8
110Gx01_4,0,0,1.594320487,12.25
neg_3-20230922_M8,0,0,1.553639847,15
103G_5,0,0,1.602666667,4.25
103Gx01_5,0,0,1.527559055,11.75
105G_5,0,0,1.637717122,13
105Gx01_5,36.75,0.027210884,5.992,530
109G_5,0,0,1.534934498,6.5
109Gx01_5,0,0,1.607843137,8.25
110G_5,0,0,1.504545455,8
110Gx01_5,0,0,1.555339806,12.75
neg_4-20230922_M8,0,0,1.583173996,12.25
103G_6,0,0,1.56741573,6.5
103Gx01_6,0,0,1.538461538,8.5
105G_6,27.75,0.036036036,10.50385604,767.75
105Gx01_6,36.75,0.027210884,5.940828402,582
109G_6,0,0,1.509433962,14
109Gx01_6,0,0,1.659574468,14.75
110G_6,0,0,1.50921659,10
110Gx01_6,0,0,1.559288538,11
neg_5-20230922_M8,0,0,1.584942085,12.25
103G_7,0,0,1.608823529,4
103Gx01_7,0,0,1.534591195,11.5
105G_7,0,0,1.578534031,10.5
105Gx01_7,29.25,0.034188034,6.612716763,657.25
109G_7,0,0,1.526431718,15.5
109Gx01_7,0,0,1.576,12
110G_7,0,0,1.414634146,9.25
110Gx01_7,0,0,1.564049587,16
neg_6-20230922_M8,0,0,1.452157598,15.5
103G_8,0,0,1.494252874,5.75
103Gx01_8,0,0,1.389795918,21
105G_8,0,0,1.652173913,8
105Gx01_8,0,0,1.532803181,16.25
109G_8,0,0,1.502109705,14
109Gx01_8,0,0,1.613043478,11.75
110G_8,0,0,1.437357631,7.75
110Gx01_8,0,0,1.534552846,13.5
blank_1-20230922_M9,0,0,1.571095571,13.25
133G_1,0,0,1.439086294,8.25
133Gx01_1,0,0,1.568674699,8.25
134G_1,0,0,1.505181347,5
134Gx01_1,0,0,1.590799031,6.5
135G_1,0,0,1.42278481,4.5
135Gx01_1,0,0,1.599514563,7.5
139G_1,0,0,1.434895833,9.25
139Gx01_1,0,0,1.551219512,9.5
140G_1,0,0,1.401015228,4.5
140Gx01_1,0,0,1.416091954,11.25
blank_2-20230922_M9,0,0,1.620614035,13.5
133G_2,0,0,1.484848485,4
133Gx01_2,0,0,1.595505618,23.25
134G_2,0,0,1.454767726,7.5
134Gx01_2,0,0,1.616091954,6.75
135G_2,0,0,1.50877193,6.75
135Gx01_2,0,0,1.626168224,8.75
139G_2,0,0,1.458438287,2.75
139Gx01_2,0,0,1.584474886,6.75
140G_2,0,0,1.428571429,4.5
140Gx01_2,0,0,1.525581395,8
blank_3-20230922_M9,0,0,1.596069869,19.5
neg_1-20230922_M9,0,0,1.533957845,3.75
133G_3,0,0,1.475728155,5.25
133Gx01_3,0,0,1.628888889,10.5
134G_3,0,0,1.473193473,3.75
134Gx01_3,0,0,1.660550459,7.75
135G_3,0,0,1.483950617,9.25
135Gx01_3,0,0,1.613839286,11
139G_3,0,0,1.445273632,5.75
139Gx01_3,0,0,1.438461538,5.25
140G_3,0,0,1.536082474,5
140Gx01_3,0,0,1.496659243,10.25
blank_4-20230922_M9,0,0,1.493877551,14
neg_2-20230922_M9,0,0,1.605922551,8.25
133G_4,0,0,1.434367542,5.75
133Gx01_4,0,0,1.612612613,10
134G_4,0,0,1.511682243,6
134Gx01_4,0,0,1.602649007,10.5
135G_4,0,0,1.480392157,4.5
135Gx01_4,0,0,1.586206897,11.25
139G_4,0,0,1.459390863,2.5
139Gx01_4,0,0,1.560090703,9.5
140G_4,0,0,1.437652812,3.25
140Gx01_4,0,0,1.521645022,8.25
neg_3-20230922_M9,0,0,1.591101695,13.75
133G_5,0,0,1.458128079,18
133Gx01_5,0,0,1.552631579,21
134G_5,0,0,1.491686461,6.75
134Gx01_5,0,0,1.546436285,12.5
135G_5,0,0,1.476303318,19.25
135Gx01_5,0,0,1.550976139,10.25
139G_5,0,0,1.443877551,11.5
139Gx01_5,0,0,1.540909091,8.75
140G_5,0,0,1.391625616,16.25
140Gx01_5,0,0,1.473029046,15.5
neg_4-20230922_M9,0,0,1.578366446,14.75
133G_6,0,0,1.413461538,7.25
133Gx01_6,0,0,1.585480094,9.25
134G_6,0,0,1.446341463,6.25
134Gx01_6,0,0,1.558035714,10.75
135G_6,0,0,1.384439359,7.5
135Gx01_6,0,0,1.579310345,9.75
139G_6,0,0,1.396551724,6
139Gx01_6,0,0,1.593824228,6
140G_6,0,0,1.460957179,28.25
140Gx01_6,0,0,1.510869565,8.75
neg_5-20230922_M9,0,0,1.497863248,11
133G_7,0,0,1.449131514,33.75
133Gx01_7,0,0,1.550976139,11.5
134G_7,0,0,1.466501241,8
134Gx01_7,0,0,1.61971831,7
135G_7,0,0,1.455882353,13.25
135Gx01_7,0,0,1.562642369,9.5
139G_7,0,0,1.41025641,20.75
139Gx01_7,0,0,1.549883991,12
140G_7,0,0,1.421319797,18.75
140Gx01_7,0,0,1.51627907,22.25
neg_6-20230922_M9,0,0,1.470711297,13.25
133G_8,0,0,1.382352941,11.75
133Gx01_8,0,0,1.502293578,10.5
134G_8,0,0,1.406698565,15.75
134Gx01_8,0,0,1.510067114,9.5
135G_8,0,0,1.443609023,17
135Gx01_8,0,0,1.501052632,11.75
139G_8,0,0,1.374371859,23.25
139Gx01_8,0,0,1.469026549,12.5
140G_8,0,0,1.4,9.25
140Gx01_8,0,0,1.497706422,38
blank_1-20230925_M10,0,0,1.801158301,22.5
171G_1,0,0,1.602941176,20
171Gx01_1,0,0,1.787356322,9
175G_1,0,0,1.557986871,9.5
175Gx01_1,0,0,1.763809524,14.25
176G_1,0,0,1.420944559,17.75
176Gx01_1,0,0,1.81547619,9.75
177G_1,0,0,1.470019342,15.25
177Gx01_1,0,0,1.763915547,10
181G_1,0,0,1.643181818,2.25
181Gx01_1,0,0,1.777546778,8
blank_2-20230925_M10,0,0,1.830564784,19.75
171G_2,33,0.03030303,6.183441558,632.25
171Gx01_2,0,0,1.875656743,21.5
175G_2,0,0,1.55620155,15.25
175Gx01_2,0,0,1.743506494,18.75
176G_2,0,0,1.383763838,20.75
176Gx01_2,0,0,1.848263254,14
177G_2,0,0,1.474137931,23.5
177Gx01_2,0,0,1.825342466,14.25
181G_2,0,0,1.716157205,3.25
181Gx01_2,0,0,1.685245902,18.25
blank_3-20230925_M10,0,0,1.797077922,17.75
neg_1-20230925_M10,0,0,1.785575049,8
171G_3,28.5,0.035087719,4.169467787,369.25
171Gx01_3,0,0,1.760064412,10.25
175G_3,0,0,1.551724138,10.5
175Gx01_3,0,0,1.760586319,17.25
176G_3,0,0,1.414772727,17
176Gx01_3,0,0,1.780068729,12.75
177G_3,0,0,1.438811189,20.5
177Gx01_3,0,0,1.78680203,17
181G_3,0,0,1.698901099,3.25
181Gx01_3,0,0,1.672297297,20.5
blank_4-20230925_M10,0,0,1.613603473,25.5
neg_2-20230925_M10,0,0,1.769624573,9.75
171G_4,0,0,1.606993007,25.75
171Gx01_4,0,0,1.63876652,21.5
175G_4,32.25,0.031007752,9.692727273,1120.75
175Gx01_4,44.25,0.02259887,11.58541667,1228.5
176G_4,0,0,1.378927911,21.5
176Gx01_4,0,0,1.663414634,14.75
177G_4,0,0,1.377104377,22.25
177Gx01_4,0,0,1.665605096,16.25
181G_4,0,0,1.673640167,4.5
181Gx01_4,0,0,1.663879599,22.25
neg_3-20230925_M10,0,0,1.721311475,10
171G_5,0,0,1.424581006,24.25
171Gx01_5,0,0,1.722308892,23.75
175G_5,0,0,1.446846847,15.5
175Gx01_5,0,0,1.566917293,24.5
176G_5,0,0,1.398481973,16.25
176Gx01_5,0,0,1.6624,18.75
177G_5,0,0,1.36867863,19.25
177Gx01_5,0,0,1.662440571,16.75
181G_5,0,0,1.64978903,8
181Gx01_5,0,0,1.676079734,13.5
neg_4-20230925_M10,0,0,1.672580645,12.5
171G_6,28.5,0.035087719,4.482806052,444
171Gx01_6,0,0,1.661835749,13.25
175G_6,0,0,1.440285205,17.5
175Gx01_6,0,0,1.705691057,21
176G_6,23.25,0.043010753,7.422145329,937
176Gx01_6,0,0,1.667752443,12.75
177G_6,0,0,1.359805511,22.75
177Gx01_6,0,0,1.569018405,16.25
181G_6,0,0,1.567567568,6.25
181Gx01_6,0,0,1.657190635,14
neg_5-20230925_M10,0,0,1.666666667,13.5
171G_7,34.5,0.028985507,4.562408223,524
171Gx01_7,0,0,1.646875,17
175G_7,0,0,1.437837838,17
175Gx01_7,0,0,1.699335548,24.5
176G_7,0,0,1.32412523,20.5
176Gx01_7,0,0,1.643812709,16.25
177G_7,0,0,1.316993464,23.25
177Gx01_7,0,0,1.58,23.25
181G_7,0,0,1.663066955,7.75
181Gx01_7,0,0,1.589403974,20.75
neg_6-20230925_M10,0,0,1.585326954,10.75
171G_8,0,0,1.356545961,19.75
171Gx01_8,0,0,1.569444444,16.25
175G_8,0,0,1.350553506,19.75
175Gx01_8,0,0,1.583860759,21
176G_8,0,0,1.228980322,28.25
176Gx01_8,0,0,1.482704403,20.75
177G_8,35.25,0.028368794,4.351309707,496.5
177Gx01_8,0,0,1.484984985,25.75
181G_8,0,0,1.539915966,6.75
181Gx01_8,0,0,1.494417863,22.75
blank_1-20230925_M2,0,0,1.356321839,23
111G_1,0,0,1.246781116,27.5
111Gx01_1,0,0,1.375954198,25
115G_1,0,0,1.375510204,26
115Gx01_1,0,0,1.374301676,23.5
116G_1,0,0,1.382830626,21.5
116Gx01_1,0,0,1.397660819,22.75
117G_1,0,0,1.37029703,24.5
117Gx01_1,0,0,1.335834897,25.75
blank_2-20230925_M2,0,0,1.311666667,30
111G_2,0,0,1.309381238,29
111Gx01_2,0,0,1.413120567,17.75
115G_2,0,0,1.38267148,20.25
115Gx01_2,0,0,1.429065744,23.25
116G_2,0,0,1.42768595,24.25
116Gx01_2,0,0,1.43567753,22
117G_2,0,0,1.375899281,29.5
117Gx01_2,0,0,1.422338569,20.5
blank_3-20230925_M2,0,0,1.249566724,34.5
neg_1-20230925_M2,0,0,1.310986965,35
111G_3,0,0,1.293040293,37.25
111Gx01_3,0,0,1.29,27.25
115G_3,0,0,1.382042254,18.75
115Gx01_3,0,0,1.470183486,20.75
116G_3,0,0,1.304263566,31
116Gx01_3,0,0,1.369565217,23
117G_3,0,0,1.350970018,22.5
117Gx01_3,0,0,1.349662162,24.5
blank_4-20230925_M2,0,0,1.237288136,33.25
neg_2-20230925_M2,0,0,1.239549839,38.5
111G_4,0,0,1.244402985,27.75
111Gx01_4,0,0,1.27388535,33.5
115G_4,0,0,1.276740238,28.25
115Gx01_4,0,0,1.428076256,21.75
116G_4,0,0,1.318095238,29
116Gx01_4,0,0,1.277777778,24.5
117G_4,0,0,1.341772152,23.75
117Gx01_4,0,0,1.334365325,24.5
neg_3-20230925_M2,0,0,1.368421053,26.25
111G_5,0,0,1.210619469,31.75
111Gx01_5,0,0,1.330645161,26.25
115G_5,0,0,1.295081967,30
115Gx01_5,0,0,1.319620253,26.75
116G_5,0,0,1.27938343,25.75
116Gx01_5,0,0,1.334415584,27
